n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,counts_completed,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
"Emin,Amin7",2833,1318,190,78,50,20,68,156,74,19,10,2332,True,7148,0.3963346390598768,0.1843872411863458,0.0265808617795187,0.010912143256855,0.0069949636261891,0.0027979854504756,0.0095131505316172,0.0218242865137101,0.0103525461667599,0.0026580861779518,0.0013989927252378,0.3262451035254616,1.1000175849677214,0.0953261660108369,0.0953261660108369,0.8264099304674659,-0.1906643447103463,0.1906643447103463,0.609587651914545,-0.4949725308605509,0.4949725308605509,0.9121154567701616,-0.0919886995848685,0.0919886995848685,0.2532879110340753,-1.3732284489954791,1.3732284489954791,0.3389526285337941,-1.0818949202044332,1.0818949202044332,0.8635394676311502,-0.1467156758607048,0.1467156758607048,2.732897325956937,1.0053623379844403,1.0053623379844403,2.030777086593506,0.708418521081569,0.708418521081569,0.4491043721247974,-0.8004999636323423,0.8004999636323423,0.9350739027533204,-0.0671297124390934,0.0671297124390934,1.1110805115558988,0.1053329756789135,0.1053329756789135,1.3732284489954791,0.5134611914202981
"Amin7,D7",3286,1627,237,73,75,20,104,310,247,24,14,3213,True,9230,0.3560130010834236,0.176273022751896,0.0256771397616468,0.0079089924160346,0.0081256771397616,0.0021668472372697,0.0112676056338028,0.0335861321776814,0.0267605633802816,0.0026002166847237,0.0015167930660888,0.3481040086673889,0.988105815322727,-0.0119654864400455,0.0119654864400455,0.790042605651132,-0.2356684037713403,0.2356684037713403,0.5888622974310228,-0.529562913103485,0.529562913103485,0.6610904989367135,-0.4138645363436482,0.4138645363436482,0.2942310923193235,-1.223389792104894,1.223389792104894,0.2624954917399307,-1.3375213714220124,1.3375213714220124,1.0227970363922885,0.0225410668869817,0.0225410668869817,4.205748066951036,1.436452176996516,1.436452176996516,5.249408025969495,1.6581153132877973,1.6581153132877973,0.4393268703127858,-0.8225115636684163,0.8225115636684163,1.0138105698410649,0.0137160729645404,0.0137160729645404,1.185524551465448,0.1701853361068099,0.1701853361068099,1.6581153132877973,0.6562911694247073
"Fsmin,Fsno3d",237,226,15,21,27,32,8,2,0,5,0,146,True,719,0.3296244784422809,0.3143254520166898,0.0208623087621696,0.0292072322670375,0.0375521557719054,0.0445062586926286,0.0111265646731571,0.0027816411682892,0.0,0.0069541029207232,0.0,0.2030598052851182,0.9148650836636648,-0.0889786741262764,0.0889786741262764,1.408783347882224,0.3427264580577587,0.3427264580577587,0.4784421933846535,-0.737219883360555,0.737219883360555,2.4413506469964594,0.8925514300072348,0.8925514300072348,1.3597650536281614,0.3073119301389757,0.3073119301389757,5.391562478463556,1.6848352275995744,1.6848352275995744,1.0099942918477396,0.0099446792012961,0.0099446792012961,0.3483247759698332,-1.0546199701468797,1.0546199701468797,0.0,,,1.174949876271156,0.1612254881935896,0.1612254881935896,0.0,,,0.691553037561596,-0.368815431524861,0.368815431524861,1.6848352275995744,0.5648229172357
"Fsno3d,Bno3d",1198,1935,44,85,421,88,14,9,5,7,5,563,True,4374,0.273891175125743,0.4423868312757201,0.0100594421582075,0.0194330132601737,0.0962505715592135,0.0201188843164151,0.0032007315957933,0.0020576131687242,0.001143118427069,0.0016003657978966,0.001143118427069,0.1287151348879744,0.7601785948370613,-0.2742018801016794,0.2742018801016794,1.9827449454857573,0.6844822207336887,0.6844822207336887,0.2306964979411202,-1.4666522940601705,1.4666522940601705,1.624351087499604,0.4851084052584618,0.4851084052584618,3.485237023219621,1.2485360543013615,1.2485360543013615,2.437235233320089,0.8908642957623879,0.8908642957623879,0.2905407676537307,-1.2360113763789475,1.2360113763789475,0.2576599937472326,-1.3561144168862715,1.3561144168862715,0.2242364990757792,-1.4950539846458948,1.4950539846458948,0.2703942719374818,-1.3078741187008638,1.3078741187008638,0.7640498693279304,-0.269122217956433,0.269122217956433,0.4383602278498434,-0.8247142686091735,0.8247142686091735,1.4950539846458948,0.9615612944496112
"Bno3d,E",905,1186,66,48,178,42,13,9,7,10,8,500,True,2972,0.3045087483176312,0.3990578734858681,0.022207267833109,0.0161507402422611,0.0598923283983849,0.0141318977119784,0.0043741588156123,0.0030282637954239,0.0023553162853297,0.003364737550471,0.0026917900403768,0.1682368775235531,0.8451569580707253,-0.1682329196780844,0.1682329196780844,1.7885477723844383,0.5814039902265407,0.5814039902265407,0.5092865824332738,-0.6747443905529426,0.6747443905529426,1.3499950895523587,0.3001009550750996,0.3001009550750996,2.1687035927102256,0.7741295663101287,0.7741295663101287,1.7119616811558134,0.5376398949666129,0.5376398949666129,0.3970565547569323,-0.923676553133606,0.923676553133606,0.3792075412686391,-0.9696716214872084,0.9696716214872084,0.4620237637080894,-0.7721389526256185,0.7721389526256185,0.5684986278862457,-0.5647563793630681,0.5647563793630681,1.7991677676664155,0.5873242066883658,0.5873242066883658,0.5729579200469076,-0.5569430029276088,0.5569430029276088,0.9696716214872084,0.6175635360862404
"E,Fsno3d",603,672,38,33,87,55,6,5,5,4,1,294,True,1803,0.3344425956738768,0.3727121464226289,0.0210759844703272,0.0183028286189683,0.0482529118136439,0.0305047143649473,0.0033277870216306,0.0027731558513588,0.0027731558513588,0.002218524681087,0.0005546311702717,0.1630615640599001,0.9282376561285984,-0.0744674840164927,0.0744674840164927,1.670468178968088,0.513103933826352,0.513103933826352,0.4833424887282493,-0.7270297902186499,0.7270297902186499,1.5298821224225496,0.4251906882680215,0.4251906882680215,1.74723985537689,0.5580373173069598,0.5580373173069598,3.6953920238983873,1.3070866445500482,1.3070866445500482,0.3020739999328306,-1.1970832587327551,1.1970832587327551,0.3472622211901138,-1.0576751037549947,1.0576751037549947,0.5439880460107922,-0.6088280066124989,0.6088280066124989,0.3748370320749689,-0.9812639286028908,0.9812639286028908,0.3707103858502903,-0.9923341523571376,0.9923341523571376,0.5553325522834679,-0.5881881513767865,0.5881881513767865,1.3070866445500482,0.7525240383019657
"E,Fsmin",64823,35190,6575,2068,4235,1856,1593,1060,681,971,220,50116,True,169388,0.3826894467140529,0.2077478924126856,0.0388162089404208,0.0122086570477247,0.0250017710817767,0.0109570925921552,0.0094044442345384,0.0062578222778473,0.0040203556332207,0.005732401350745,0.0012987933029494,0.2958651144118828,1.0621456705514656,0.0602910796576358,0.0602910796576358,0.9311106355239708,-0.0713771736161365,0.0713771736161365,0.8901848954516438,-0.1163260901340401,0.1163260901340401,1.0204874090743088,0.020280365194891,0.020280365194891,0.905315124977342,-0.099472191496439,0.099472191496439,1.327360488800194,0.2831923754287533,0.2831923754287533,0.8536718451652198,-0.1582084152857316,0.1582084152857316,0.7836217582049753,-0.2438288263179522,0.2438288263179522,0.78864136110944,-0.2374436101320567,0.2374436101320567,0.9685338762708472,-0.0319718186664262,0.0319718186664262,0.8681015281565173,-0.1414466032397459,0.1414466032397459,1.0076165408154354,0.0075876814150054,0.0075876814150054,0.2831923754287533,0.1226188525487345
"B,Asno3d",198,200,6,12,29,29,4,4,1,2,1,91,True,577,0.3431542461005199,0.3466204506065858,0.0103986135181975,0.0207972270363951,0.0502599653379549,0.0502599653379549,0.0069324090121317,0.0069324090121317,0.0017331022530329,0.0034662045060658,0.0017331022530329,0.1577123050259965,0.9524166395405204,-0.0487526933539252,0.0487526933539252,1.553527134748423,0.4405279165464568,0.4405279165464568,0.2384748263733559,-1.433491524021763,1.433491524021763,1.7383818917459315,0.5529547332847593,0.5529547332847593,1.8199153432955129,0.5987899853340679,0.5987899853340679,6.088576106934772,1.806414245999269,1.806414245999269,0.6292772060992415,-0.4631834101457021,0.4631834101457021,0.8680953688814907,-0.1414536983739868,0.1414536983739868,0.3399689590840409,-1.078900962351382,1.078900962351382,0.5856422606855882,-0.5350461524676184,0.5350461524676184,1.1583896459065397,0.14703080433808,0.14703080433808,0.5371147847227946,-0.6215434555034003,0.6215434555034003,1.806414245999269,0.6556741318100342
"Asno3d,Gsmin",92,95,1,7,17,19,2,3,1,1,0,48,True,286,0.3216783216783216,0.3321678321678322,0.0034965034965034,0.0244755244755244,0.0594405594405594,0.0664335664335664,0.0069930069930069,0.0104895104895104,0.0034965034965034,0.0034965034965034,0.0,0.1678321678321678,0.8928107101322489,-0.1133806913111732,0.1133806913111732,1.488751571525084,0.397937897287208,0.397937897287208,0.0801864655113207,-2.523400537561571,2.523400537561571,2.045840460594935,0.7158086882403192,0.7158086882403192,2.1523450207843844,0.7665579550920568,0.7665579550920568,8.04787314448106,2.0854078508674823,2.0854078508674823,0.6347778809777315,-0.4544801350174003,0.4544801350174003,1.3135254226694586,0.2727146848624792,0.2727146848624792,0.685881431438782,-0.3770505066631347,0.3770505066631347,0.5907615112160567,-0.5263428773393167,0.5263428773393167,0.0,,,0.5715796156798018,-0.5593514954241124,0.5593514954241124,2.523400537561571,0.7993121199696595
"Csmin,Gsmin",28569,14760,1592,1039,1633,992,893,534,367,538,129,20635,True,71681,0.398557497802765,0.2059123059109108,0.0222095115860548,0.0144947754635119,0.0227814902135851,0.0138390926465869,0.0124579735215747,0.0074496728561264,0.0051199062513078,0.0075054756490562,0.0017996400719856,0.2878726580265342,1.1061870777778282,0.1009190368774383,0.1009190368774383,0.9228836730533642,-0.0802520837833732,0.0802520837833732,0.5093380391580817,-0.6746433587817465,0.6746433587817465,1.2115776370857936,0.1919233426597295,0.1919233426597295,0.8249186664585803,-0.1924704836181979,0.1924704836181979,1.6764907867143903,0.5167027913614108,0.5167027913614108,1.130850582762173,0.1229700776746495,0.1229700776746495,0.932868573502836,-0.0694909524699394,0.0694909524699394,1.004331507745113,0.0043221537669317,0.0043221537669317,1.2681085951338875,0.2375264951979638,0.2375264951979638,1.2028629136558011,0.1847044767634954,0.1847044767634954,0.9803969368021962,-0.0197977517698249,0.0197977517698249,0.6746433587817465,0.1996435837270584
"Gsmin,Fs",56348,31041,5521,1901,3579,1647,1350,1005,561,865,206,42600,True,146624,0.3843027062418158,0.2117047686599738,0.0376541357485814,0.0129651353120907,0.0244093736359668,0.0112328131820165,0.0092072239196857,0.006854266695766,0.0038261130510694,0.0058994434744652,0.0014049541684853,0.2905390659100829,1.0666232348992737,0.064497803026669,0.064497803026669,0.9488450611997964,-0.0525097590335873,0.0525097590335873,0.8635346884627924,-0.1467212102708412,0.1467212102708412,1.083719305998451,0.0803989266801201,0.0803989266801201,0.8838643899099944,-0.1234516331914481,0.1234516331914481,1.3607617413544155,0.3080446468853675,0.3080446468853675,0.8357695187878592,-0.1794023991381852,0.1794023991381852,0.8583101725908502,-0.1527897383057691,0.1527897383057691,0.750538330345829,-0.2869645561337531,0.2869645561337531,0.9967569447003238,-0.003248325400752,0.003248325400752,0.939058476727842,-0.0628775261774067,0.0628775261774067,0.9894778204790872,-0.0105779290678563,0.0105779290678563,0.3080446468853675,0.1226237044426463
"Fsmin,Bno3d",180,193,14,11,20,24,2,3,1,1,2,108,True,559,0.3220035778175313,0.3452593917710196,0.0250447227191413,0.0196779964221824,0.035778175313059,0.0429338103756708,0.0035778175313059,0.0053667262969588,0.0017889087656529,0.0017889087656529,0.0035778175313059,0.1932021466905187,0.8937134509918366,-0.1123700798052496,0.1123700798052496,1.5474269700600995,0.4365935322563061,0.4365935322563061,0.5743588692438786,-0.554500870281559,0.554500870281559,1.644828543069682,0.4976361496481298,0.4976361496481298,1.2955291506773312,0.2589192222545852,0.2589192222545852,5.201073464242349,1.648865039713741,1.648865039713741,0.3247700786397696,-1.124637797352647,1.124637797352647,0.6720362627611183,-0.3974429774727674,0.3974429774727674,0.3509160812012373,-1.0472081689983814,1.0472081689983814,0.3022500755058894,-1.1965005396745634,1.1965005396745634,2.391380413910817,0.8718707782510259,0.8718707782510259,0.6579811854918648,-0.4185789415430302,0.4185789415430302,1.648865039713741,0.7137603414376654
"Amin,Fmaj7",2096,998,96,86,61,50,101,64,35,17,13,1413,True,5030,0.4166998011928429,0.1984095427435387,0.0190854870775347,0.0170974155069582,0.0121272365805168,0.0099403578528827,0.020079522862823,0.0127236580516898,0.0069582504970178,0.0033797216699801,0.0025844930417495,0.2809145129224652,1.1565406194421242,0.1454333248067869,0.1454333248067869,0.8892568453641555,-0.1173691702758011,0.1173691702758011,0.4376937568745172,-0.826235798367667,0.826235798367667,1.4291250204144568,0.3570623831645813,0.3570623831645813,0.4391277187768023,-0.8229649770647803,0.8229649770647803,1.2041915451091256,0.1858084248552556,0.1858084248552556,1.8226832872686631,0.6003097489899815,0.6003097489899815,1.593291539863603,0.465802027280109,0.465802027280109,1.3649449560044151,0.3111141025523466,0.3111141025523466,0.5710303116366735,-0.5603129855570329,0.5603129855570329,1.7274514381600308,0.5466471652139315,0.5466471652139315,0.9566998472883124,-0.0442655759214081,0.0442655759214081,0.826235798367667,0.4152771403374735
"Fmaj7,Amin",1972,912,99,93,63,47,93,66,34,17,6,1325,True,4727,0.4171779141104294,0.1929342077427543,0.0209435159720753,0.0196742119737677,0.0133276919822297,0.0099428813200761,0.0196742119737677,0.0139623439813835,0.0071927226570763,0.0035963613285381,0.0012693039983075,0.2803046329595938,1.1578676107396622,0.1465800468289833,0.1465800468289833,0.8647168002494754,-0.1453532242123854,0.1453532242123854,0.4803045450576549,-0.7333349074003648,0.7333349074003648,1.644512211638432,0.4974438123648779,0.4974438123648779,0.4825962566046496,-0.7285748825460102,0.7285748825460102,1.2044972421377127,0.1860622534377167,0.1860622534377167,1.7858919058859426,0.5799179576025265,0.5799179576025265,1.7484032069888369,0.5587029182474111,0.5587029182474111,1.410939504825622,0.3442557979796428,0.3442557979796428,0.6076332700512942,-0.4981837532564843,0.4981837532564843,0.8483911474779862,-0.1644134907190017,0.1644134907190017,0.9546228023493624,-0.0464389878850644,0.0464389878850644,0.7333349074003648,0.3857718360400391
"Amin,F",57465,30430,5491,1951,3965,1743,1540,889,602,775,190,43866,True,148907,0.3859120121955314,0.2043557388168454,0.036875365160805,0.0131021375758023,0.0266273580154055,0.0117052925651581,0.0103420255595774,0.0059701693003015,0.004042791809653,0.0052045907848522,0.0012759641924154,0.2945865540236523,1.071089826194144,0.0686766592783413,0.0686766592783413,0.9159072548603368,-0.0878401695866202,0.0878401695866202,0.8456748862516963,-0.1676202884470025,0.1676202884470025,1.0951709410624708,0.0909104616438128,0.0909104616438128,0.9641776924797058,-0.0364796730595149,0.0364796730595149,1.417998682603207,0.3492464990567587,0.3492464990567587,0.9387791369708344,-0.0631750383339748,0.0631750383339748,0.7476010593086075,-0.2908857864560302,0.2908857864560302,0.7930424883563431,-0.2318784795186178,0.2318784795186178,0.8793561683536635,-0.1285652661502738,0.1285652661502738,0.852842760116945,-0.1591800859774911,0.1591800859774911,1.003262196444105,0.0032568870250634,0.0032568870250634,0.3492464990567587,0.1398096078777918
"Cmaj7,C",2203,1039,152,84,61,36,67,110,57,15,6,1611,True,5441,0.404888807204558,0.190957544569013,0.0279360411689027,0.0154383385407094,0.0112111744164675,0.0066164308031611,0.012313912883661,0.020216871898548,0.0104760154383385,0.0027568461679838,0.0011027384671935,0.296085278441463,1.1237594799639303,0.1166797427760569,0.1166797427760569,0.8558575426052966,-0.1556513388801783,0.1556513388801783,0.6406664268899346,-0.4452463523813673,0.4452463523813673,1.2904474289214882,0.2549890023622467,0.2549890023622467,0.405957071392633,-0.9015078604569208,0.9015078604569208,0.8015254732158077,-0.2212385255089207,0.2212385255089207,1.1177737323373729,0.1113389681475477,0.1113389681475477,2.531612436266689,0.928856426320713,0.928856426320713,2.054997076882012,0.7202744255053427,0.7202744255053427,0.4657906419990595,-0.7640190119031794,0.7640190119031794,0.7370602746054844,-0.3050856064116907,0.3050856064116907,1.00836634505761,0.0083315411788982,0.0083315411788982,0.928856426320713,0.4111015668194218
"C,Cmaj7",3033,1584,226,108,86,52,59,121,66,27,5,2283,True,7650,0.3964705882352941,0.2070588235294117,0.0295424836601307,0.0141176470588235,0.0112418300653594,0.006797385620915,0.0077124183006535,0.0158169934640522,0.0086274509803921,0.0035294117647058,0.0006535947712418,0.2984313725490196,1.1003949087463736,0.0956691233276386,0.0956691233276386,0.928022279929246,-0.0746995379396907,0.0746995379396907,0.6775075012797027,-0.389334654290014,0.389334654290014,1.1800545312204735,0.1655606503084966,0.1655606503084966,0.4070671136579217,-0.8987772087113803,0.8987772087113803,0.823446641931354,-0.1942565257182597,0.1942565257182597,0.7000811740926954,-0.3565589876723551,0.3565589876723551,1.9806475284051968,0.6834238257903816,0.6834238257903816,1.6923788104363986,0.5261351193625619,0.5261351193625619,0.5963216195569138,-0.5169751273357164,0.5169751273357164,0.4368567488157342,-0.8281499435403016,0.8281499435403016,1.0163563483190043,0.0162240241970632,0.0162240241970632,0.8987772087113803,0.395480394016155
"G,Cmaj7",3260,1503,198,121,95,40,99,156,62,19,10,2562,True,8125,0.4012307692307692,0.1849846153846154,0.0243692307692307,0.0148923076923076,0.0116923076923076,0.0049230769230769,0.0121846153846153,0.0192,0.0076307692307692,0.0023384615384615,0.0012307692307692,0.3153230769230769,1.1136066805336502,0.1076040096224541,0.1076040096224541,0.8290873172892367,-0.187429800938444,0.187429800938444,0.5588675900277008,-0.5818427032451214,0.5818427032451214,1.2448062413951353,0.2189798884036612,0.2189798884036612,0.4233789264413519,-0.859487693741704,0.859487693741704,0.5963897572331227,-0.5168608705631074,0.5168608705631074,1.1060369798155991,0.1007833381791586,0.1007833381791586,2.4042769336541765,0.8772492070658208,0.8772492070658208,1.496867635971998,0.4033746820038712,0.4033746820038712,0.3951012987012987,-0.928613094550962,0.928613094550962,0.8226348623853211,-0.1952428433577129,0.1952428433577129,1.0738837819392115,0.0712817797465905,0.0712817797465905,0.928613094550962,0.420729159284884
